"alminium",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"125.76","19038.95","6.286323","4.281811"
"125.77","19039.07","6.286823","4.281811"
"125.78","19038.99","6.287323","4.282124"
"125.79","19039.43","6.287823","4.282658"
"125.8","19039.73","6.288312","4.282658"
"125.81","19039.96","6.288813","4.283321"
"125.82","19039.98","6.289323","4.283321"
"125.83","19040.31","6.289823","4.284126"
"125.84","19040.73","6.290323","4.285172"
"125.85","19041.01","6.290833","4.285172"
"125.86","19041.63","6.291344","4.28767"
"125.87","19041.79","6.291844","4.28767"
"125.88","19042.08","6.292354","4.28767"
"125.89","19042.19","6.292854","4.288628"
"125.9","19042.22","6.293365","4.288628"
"125.91","19042.76","6.293854","4.289261"
"125.92","19043.3","6.294354","4.289715"
"125.93","19043.76","6.294854","4.289715"
"125.94","19043.72","6.295344","4.290192"
"125.95","19043.83","6.295844","4.290192"
"125.96","19044.05","6.296344","4.290749"
"125.97","19043.96","6.296844","4.291328"
"125.98","19044.49","6.297344","4.291328"
"125.99","19044.48","6.297843","4.291901"
"126","19045.12","6.298344","4.292469"
"126.01","19045.56","6.298844","4.292469"
"126.02","19045.6","6.299344","4.29303"
"126.03","19045.65","6.299844","4.29303"
"126.04","19045.56","6.300344","4.293568"
"126.05","19045.78","6.300844","4.294071"
"126.06","19046.2","6.301344","4.294071"
"126.07","19046.29","6.301854","4.295166"
"126.08","19046.75","6.302354","4.295166"
"126.09","19047.25","6.302854","4.295166"
"126.1","19047.44","6.303354","4.29575"
"126.11","19047.59","6.303854","4.29575"
"126.12","19048","6.304354","4.296288"
"126.13","19048.32","6.304844","4.296806"
"126.14","19048.52","6.305344","4.296806"
"126.15","19049.03","6.305833","4.297443"
"126.16","19048.96","6.306323","4.298286"
"126.17","19049.02","6.306823","4.298286"
"126.18","19048.99","6.307312","4.299335"
"126.19","19049.28","6.307812","4.299335"
"126.2","19049.43","6.308312","4.300461"
"126.21","19049.64","6.308823","4.301437"
"126.22","19049.9","6.309323","4.301437"
"126.23","19050.14","6.309823","4.301437"
"126.24","19050.2","6.310323","4.30209"
"126.25","19050.33","6.310823","4.302437"
"126.26","19050.51","6.311333","4.302704"
"126.27","19050.79","6.311833","4.303078"
"126.28","19051.4","6.312333","4.303078"
"126.29","19051.64","6.312844","4.303577"
"126.3","19051.71","6.313344","4.303577"
"126.31","19051.92","6.313854","4.304161"
"126.32","19052.36","6.314354","4.304161"
"126.33","19053.02","6.314844","4.304867"
"126.34","19053.28","6.315344","4.305721"
"126.35","19053.84","6.315844","4.305721"
"126.36","19053.89","6.316333","4.306595"
"126.37","19054.24","6.316833","4.307285"
"126.38","19054.21","6.317333","4.307285"
"126.39","19054.66","6.317833","4.307285"
"126.4","19054.68","6.318344","4.307686"
"126.41","19054.9","6.318844","4.307861"
"126.42","19055.2","6.319344","4.30801"
"126.43","19055.08","6.319844","4.30801"
"126.44","19055.6","6.320343","4.308331"
"126.45","19055.76","6.320844","4.308918"
"126.46","19055.99","6.321344","4.308918"
"126.47","19056.21","6.321844","4.308918"
"126.48","19056.19","6.322354","4.310455"
"126.49","19056.41","6.322854","4.310455"
"126.5","19056.81","6.323354","4.311138"
"126.51","19057.31","6.323854","4.311138"
"126.52","19057.5","6.324354","4.311756"
"126.53","19057.58","6.324854","4.311756"
"126.54","19057.73","6.325344","4.312321"
"126.55","19058.06","6.325844","4.312321"
"126.56","19058.6","6.326333","4.312885"
"126.57","19058.63","6.326823","4.31353"
"126.58","19058.75","6.327323","4.314323"
"126.59","19058.92","6.327812","4.314323"
"126.6","19058.98","6.328312","4.315186"
"126.61","19058.9","6.328813","4.316002"
"126.62","19059.24","6.329323","4.316002"
"126.63","19059.53","6.329823","4.316002"
"126.64","19059.93","6.330323","4.316719"
"126.65","19060.48","6.330812","4.317341"
"126.66","19060.79","6.331323","4.317852"
"126.67","19060.87","6.331823","4.317852"
"126.68","19060.82","6.332323","4.318256"
"126.69","19061.14","6.332833","4.318634"
"126.7","19061.56","6.333344","4.318634"
"126.71","19062.15","6.333844","4.318634"
"126.72","19062.5","6.334354","4.319061"
"126.73","19062.52","6.334854","4.319592"
"126.74","19062.74","6.335354","4.320198"
"126.75","19063.54","6.335854","4.320198"
"126.76","19064.2","6.336354","4.320816"
"126.77","19063.87","6.336843","4.320816"
"126.78","19064.09","6.337333","4.321442"
"126.79","19064.82","6.337833","4.321442"
"126.8","19064.6","6.338333","4.322086"
"126.81","19064.8","6.338833","4.322754"
"126.82","19065.01","6.339333","4.323368"
"126.83","19065.05","6.339833","4.323368"
"126.84","19065.56","6.340333","4.32386"
"126.85","19065.71","6.340833","4.32386"
"126.86","19065.8","6.341333","4.324226"
"126.87","19065.79","6.341833","4.324226"
"126.88","19066.12","6.342333","4.324551"
"126.89","19067","6.342844","4.324905"
"126.9","19067.09","6.343344","4.32531"
"126.91","19067.22","6.343843","4.32531"
"126.92","19067.41","6.344354","4.325729"
"126.93","19067.6","6.344854","4.325729"
"126.94","19068.18","6.345354","4.326199"
"126.95","19068.67","6.345854","4.326199"
"126.96","19068.86","6.346344","4.326859"
"126.97","19068.93","6.346833","4.32777"
"126.98","19069.06","6.347333","4.328857"
"126.99","19069.11","6.347823","4.328857"
"127","19069.53","6.348323","4.32988"
"127.01","19069.63","6.348813","4.32988"
"127.02","19069.61","6.349312","4.330635"
"127.03","19069.73","6.349823","4.330635"
"127.04","19069.92","6.350323","4.331078"
"127.05","19069.81","6.350823","4.331318"
"127.06","19070.48","6.351323","4.331493"
"127.07","19070.86","6.351823","4.331493"
"127.08","19071.25","6.352323","4.331684"
"127.09","19071.5","6.352833","4.331684"
"127.1","19071.95","6.353333","4.331913"
"127.11","19072.22","6.353844","4.332138"
"127.12","19072.1","6.354344","4.332138"
"127.13","19072.02","6.354854","4.332302"
"127.14","19072.73","6.355354","4.332302"
"127.15","19073.23","6.355854","4.332451"
"127.16","19073.77","6.356354","4.332829"
"127.17","19073.85","6.356854","4.332829"
"127.18","19073.65","6.357344","4.33366"
"127.19","19074.16","6.357844","4.33366"
"127.2","19074.46","6.358344","4.334919"
"127.21","19074.63","6.358844","4.336304"
"127.22","19074.72","6.359344","4.336304"
"127.23","19075.28","6.359844","4.337505"
"127.24","19075.5","6.360343","4.338417"
"127.25","19075.97","6.360844","4.338417"
"127.26","19076.15","6.361344","4.339157"
"127.27","19076.2","6.361844","4.339157"
"127.28","19076.23","6.362344","4.339157"
"127.29","19076.22","6.362844","4.339157"
"127.3","19076.78","6.363344","4.339905"
"127.31","19077.24","6.363844","4.342018"
"127.32","19077.45","6.364354","4.342018"
"127.33","19077.21","6.364854","4.342018"
"127.34","19077.42","6.365354","4.343555"
"127.35","19078.52","6.365854","4.343555"
"127.36","19078.81","6.366354","4.345406"
"127.37","19078.78","6.366844","4.345406"
"127.38","19078.74","6.367344","4.347507"
"127.39","19079.25","6.367833","4.349773"
"127.4","19079.63","6.368333","4.351982"
"127.41","19079.53","6.368823","4.351982"
"127.42","19079.31","6.369312","4.353748"
"127.43","19079.69","6.369812","4.353748"
"127.44","19080.17","6.370312","4.354778"
"127.45","19080.38","6.370812","4.354778"
"127.46","19080.31","6.371313","4.35519"
"127.47","19080.57","6.371812","4.355404"
"127.48","19080.59","6.372313","4.355801"
"127.49","19080.59","6.372812","4.355801"
"127.5","19080.86","6.373312","4.356571"
"127.51","19081.08","6.373812","4.356571"
"127.52","19081.35","6.374323","4.357666"
"127.53","19081.7","6.374823","4.357666"
"127.54","19082.1","6.375333","4.35894"
"127.55","19082.09","6.375844","4.360149"
"127.56","19082.06","6.376344","4.361031"
"127.57","19082.83","6.376843","4.361031"
"127.58","19083.37","6.377344","4.361423"
"127.59","19083.62","6.377844","4.361423"
"127.6","19084.14","6.378344","4.361382"
"127.61","19084.01","6.378833","4.361382"
"127.62","19084.13","6.379333","4.361187"
"127.63","19084.39","6.379833","4.361141"
"127.64","19084.26","6.380333","4.361332"
"127.65","19084.77","6.380833","4.361332"
"127.66","19085.04","6.381333","4.361702"
"127.67","19085.36","6.381833","4.361702"
"127.68","19085.81","6.382333","4.362228"
"127.69","19086.25","6.382833","4.362228"
"127.7","19086.44","6.383344","4.362923"
"127.71","19086.58","6.383844","4.363735"
"127.72","19086.67","6.384344","4.364502"
"127.73","19087","6.384854","4.365139"
"127.74","19087.31","6.385354","4.365139"
"127.75","19087.24","6.385854","4.365139"
"127.76","19087.56","6.386364","4.365707"
"127.77","19087.93","6.386854","4.365707"
"127.78","19088.23","6.387354","4.366337"
"127.79","19088.3","6.387854","4.367016"
"127.8","19089.17","6.388344","4.36758"
"127.81","19089.37","6.388833","4.36758"
"127.82","19089.48","6.389333","4.367874"
"127.83","19089.45","6.389823","4.367874"
"127.84","19089.37","6.390323","4.36795"
"127.85","19089.17","6.390812","4.36795"
"127.86","19089.52","6.391313","4.368015"
"127.87","19089.79","6.391823","4.36824"
"127.88","19089.9","6.392323","4.36824"
"127.89","19089.98","6.392823","4.368694"
"127.9","19089.97","6.393323","4.369335"
"127.91","19090.29","6.393823","4.369335"
"127.92","19090.85","6.394323","4.370152"
"127.93","19091.3","6.394833","4.370152"
"127.94","19091.46","6.395333","4.371948"
"127.95","19091.76","6.395844","4.371948"
"127.96","19092.05","6.396354","4.371948"
"127.97","19092.62","6.396854","4.372684"
"127.98","19093.04","6.397354","4.373333"
"127.99","19093.68","6.397854","4.373333"
"128","19093.59","6.398354","4.373985"
"128.01","19093.74","6.398844","4.373985"
"128.02","19093.93","6.399343","4.374622"
"128.03","19094.15","6.399833","4.375156"
"128.04","19094.66","6.400333","4.375156"
"128.05","19094.68","6.400833","4.375549"
"128.06","19094.36","6.401333","4.375874"
"128.07","19094.75","6.401833","4.375874"
"128.08","19095.26","6.402333","4.376202"
"128.09","19095.37","6.402833","4.376202"
"128.1","19095.44","6.403333","4.376614"
"128.11","19095.56","6.403833","4.377213"
"128.12","19095.88","6.404333","4.377213"
"128.13","19096.28","6.404833","4.378021"
"128.14","19096.51","6.405333","4.378937"
"128.15","19096.33","6.405833","4.37986"
"128.16","19096.76","6.406343","4.37986"
"128.17","19097.29","6.406844","4.37986"
"128.18","19097.57","6.407344","4.380798"
"128.19","19097.91","6.407844","4.381798"
"128.2","19097.99","6.408344","4.381798"
"128.21","19097.83","6.408844","4.382835"
"128.22","19098.14","6.409333","4.383812"
"128.23","19098.62","6.409833","4.383812"
"128.24","19098.9","6.410323","4.38464"
"128.25","19099.25","6.410823","4.38464"
"128.26","19099.28","6.411323","4.385311"
"128.27","19099.39","6.411823","4.385868"
"128.28","19099.66","6.412323","4.385868"
"128.29","19099.63","6.412823","4.386429"
"128.3","19100.12","6.413312","4.387142"
"128.31","19100.19","6.413813","4.387142"
"128.32","19100.12","6.414312","4.388084"
"128.33","19100.52","6.414823","4.388084"
"128.34","19100.54","6.415323","4.389133"
"128.35","19100.59","6.415833","4.390091"
"128.36","19101.19","6.416333","4.390789"
"128.37","19101.63","6.416844","4.390789"
"128.38","19101.83","6.417354","4.391247"
"128.39","19101.81","6.417854","4.391247"
"128.4","19102.21","6.418365","4.391605"
"128.41","19103.15","6.418865","4.391605"
"128.42","19103.55","6.419354","4.392075"
"128.43","19103.61","6.419854","4.392731"
"128.44","19103.65","6.420354","4.392731"
"128.45","19103.97","6.420844","4.393501"
"128.46","19104.49","6.421344","4.394283"
"128.47","19104.37","6.421844","4.394283"
"128.48","19104.59","6.422344","4.395126"
"128.49","19104.77","6.422843","4.395126"
"128.5","19104.84","6.423344","4.396011"
"128.51","19105.22","6.423844","4.396809"
"128.52","19105.59","6.424344","4.396809"
"128.53","19105.63","6.424844","4.397434"
"128.54","19106.32","6.425354","4.397434"
"128.55","19106.49","6.425854","4.398075"
"128.56","19106.4","6.426354","4.398983"
"128.57","19106.85","6.426854","4.400108"
"128.58","19107.06","6.427354","4.400108"
"128.59","19107.46","6.427854","4.401157"
"128.6","19107.6","6.428354","4.401157"
"128.61","19108.15","6.428854","4.40197"
"128.62","19108.49","6.429344","4.40197"
"128.63","19108.22","6.429844","4.402645"
"128.64","19108.22","6.430333","4.403343"
"128.65","19108.75","6.430823","4.403343"
"128.66","19108.96","6.431313","4.404015"
"128.67","19108.83","6.431812","4.404507"
"128.68","19109.32","6.432312","4.404507"
"128.69","19109.24","6.432812","4.404785"
"128.7","19109.22","6.433312","4.404785"
"128.71","19109.38","6.433813","4.404995"
"128.72","19109.83","6.434312","4.405411"
"128.73","19110.38","6.434813","4.405411"
"128.74","19110.51","6.435312","4.406094"
"128.75","19110.82","6.435812","4.406796"
"128.76","19111.01","6.436323","4.406796"
"128.77","19111.03","6.436833","4.407276"
"128.78","19111.29","6.437333","4.407276"
"128.79","19111.88","6.437844","4.407665"
"128.8","19112.48","6.438344","4.40823"
"128.81","19112.65","6.438854","4.40823"
"128.82","19113.21","6.439354","4.409031"
"128.83","19113.07","6.439854","4.409031"
"128.84","19113.14","6.440354","4.409908"
"128.85","19113.53","6.440844","4.410793"
"128.86","19114.41","6.441344","4.410793"
"128.87","19114.56","6.441844","4.411762"
"128.88","19114.72","6.442344","4.412785"
"128.89","19114.95","6.442844","4.412785"
"128.9","19115","6.443344","4.412785"
"128.91","19115.13","6.443844","4.413734"
"128.92","19115.19","6.444344","4.414585"
"128.93","19115.16","6.444844","4.415421"
"128.94","19115.31","6.445343","4.415421"
"128.95","19115.79","6.445844","4.416317"
"128.96","19116.23","6.446344","4.417229"
"128.97","19116.39","6.446844","4.417229"
"128.98","19116.73","6.447344","4.417229"
"128.99","19116.78","6.447854","4.418091"
"129","19116.86","6.448354","4.418846"
"129.01","19117.03","6.448854","4.419498"
"129.02","19117.73","6.449354","4.419498"
"129.03","19118","6.449854","4.420063"
"129.04","19117.75","6.450344","4.420586"
"129.05","19118.22","6.450844","4.420586"
"129.06","19118.68","6.451333","4.421074"
"129.07","19118.6","6.451833","4.421074"
"129.08","19119.06","6.452323","4.421452"
"129.09","19119.24","6.452823","4.42168"
"129.1","19119.43","6.453323","4.42168"
"129.11","19119.51","6.453823","4.42189"
"129.12","19119.55","6.454323","4.422321"
"129.13","19119.65","6.454823","4.422321"
"129.14","19119.82","6.455323","4.422321"
"129.15","19120.27","6.455823","4.423042"
"129.16","19120.76","6.456323","4.423927"
"129.17","19120.95","6.456833","4.424847"
"129.18","19121.18","6.457333","4.425804"
"129.19","19121.09","6.457844","4.425804"
"129.2","19121.7","6.458344","4.426834"
"129.21","19121.99","6.458854","4.426834"
"129.22","19122.43","6.459354","4.426834"
"129.23","19122.27","6.459854","4.427788"
"129.24","19122.87","6.460354","4.428516"
"129.25","19123.41","6.460854","4.42905"
"129.26","19123.66","6.461354","4.42905"
"129.27","19124.21","6.461843","4.429634"
"129.28","19124.27","6.462344","4.429634"
"129.29","19124.48","6.462833","4.430428"
"129.3","19124.81","6.463333","4.430428"
"129.31","19124.7","6.463833","4.431377"
"129.32","19124.83","6.464333","4.432384"
"129.33","19125.46","6.464833","4.433365"
"129.34","19125.48","6.465333","4.433365"
"129.35","19125.5","6.465833","4.434231"
"129.36","19125.82","6.466333","4.434231"
"129.37","19126.3","6.466833","4.43491"
"129.38","19126.39","6.467333","4.43491"
"129.39","19126.38","6.467833","4.435947"
"129.4","19126.77","6.468344","4.435947"
"129.41","19126.85","6.468843","4.436649"
"129.42","19127.25","6.469344","4.436649"
"129.43","19127.16","6.469844","4.437523"
"129.44","19127.55","6.470344","4.437523"
"129.45","19128.28","6.470844","4.438454"
"129.46","19128.53","6.471344","4.438454"
"129.47","19128.63","6.471833","4.439327"
"129.48","19128.54","6.472323","4.440113"
"129.49","19128.85","6.472823","4.440792"
"129.5","19129","6.473312","4.440792"
"129.51","19128.97","6.473813","4.441322"
"129.52","19129.32","6.474312","4.441322"
"129.53","19129.75","6.474813","4.441734"
"129.54","19129.96","6.475312","4.441734"
"129.55","19129.9","6.475812","4.442181"
"129.56","19129.69","6.476323","4.442886"
"129.57","19130.15","6.476823","4.443893"
"129.58","19131.1","6.477323","4.443893"
"129.59","19131.19","6.477823","4.445019"
"129.6","19131.22","6.478333","4.445984"
"129.61","19131.87","6.478844","4.445984"
"129.62","19132.05","6.479344","4.445984"
"129.63","19132.31","6.479854","4.446747"
"129.64","19132.43","6.480354","4.447399"
"129.65","19132.35","6.480854","4.44796"
"129.66","19132.87","6.481354","4.44796"
"129.67","19133.38","6.481854","4.44841"
"129.68","19133.34","6.482344","4.44841"
"129.69","19133.83","6.482844","4.448872"
"129.7","19134.24","6.483344","4.448872"
"129.71","19134.35","6.483844","4.449535"
"129.72","19134.54","6.484344","4.450451"
"129.73","19134.63","6.484844","4.451519"
"129.74","19134.51","6.485343","4.451519"
"129.75","19134.94","6.485844","4.452618"
"129.76","19135.42","6.486344","4.452618"
"129.77","19135.55","6.486844","4.453678"
"129.78","19135.88","6.487354","4.453678"
"129.79","19136.16","6.487854","4.45467"
"129.8","19136.79","6.488354","4.455582"
"129.81","19136.82","6.488854","4.455582"
"129.82","19137.1","6.489354","4.456375"
"129.83","19137.59","6.489854","4.456993"
"129.84","19137.5","6.490354","4.456993"
"129.85","19137.89","6.490854","4.45739"
"129.86","19138.08","6.491354","4.45739"
"129.87","19138.35","6.491854","4.457623"
"129.88","19138.78","6.492344","4.457817"
"129.89","19138.7","6.492844","4.457817"
"129.9","19139.2","6.493333","4.458164"
"129.91","19139.49","6.493833","4.458748"
"129.92","19139.27","6.494323","4.458748"
"129.93","19139.35","6.494823","4.459457"
"129.94","19139.38","6.495323","4.459457"
"129.95","19139.61","6.495812","4.460056"
"129.96","19139.85","6.496313","4.460392"
"129.97","19139.69","6.496812","4.460392"
"129.98","19140.32","6.497313","4.460533"
"129.99","19140.53","6.497812","4.460705"
"130","19140.86","6.498312","4.460705"
"130.01","19140.9","6.498812","4.461113"
"130.02","19140.99","6.499323","4.461113"
"130.03","19141.25","6.499833","4.461819"
"130.04","19141.37","6.500333","4.462708"
"130.05","19141.87","6.500844","4.462708"
"130.06","19142.45","6.501344","4.463631"
"130.07","19143.16","6.501854","4.464581"
"130.08","19143.29","6.502354","4.464581"
"130.09","19143.09","6.502844","4.465668"
"130.1","19143.26","6.503344","4.465668"
"130.11","19144.46","6.503833","4.466919"
"130.12","19144.73","6.504333","4.46817"
"130.13","19144.54","6.504833","4.46817"
"130.14","19144.54","6.505333","4.469151"
"130.15","19144.6","6.505833","4.469704"
"130.16","19145.18","6.506333","4.469704"
"130.17","19145.52","6.506844","4.469883"
"130.18","19145.61","6.507344","4.469883"
"130.19","19145.86","6.507843","4.470009"
"130.2","19146.18","6.508344","4.470402"
"130.21","19146.33","6.508844","4.47118"
"130.22","19146.46","6.509344","4.47118"
"130.23","19147.18","6.509854","4.47221"
"130.24","19147.63","6.510354","4.47221"
"130.25","19147.27","6.510865","4.473297"
"130.26","19147.45","6.511364","4.473297"
"130.27","19147.66","6.511865","4.474304"
"130.28","19148.03","6.512354","4.475159"
"130.29","19148.35","6.512854","4.475159"
"130.3","19148.42","6.513344","4.475807"
"130.31","19148.72","6.513833","4.476269"
"130.32","19148.94","6.514323","4.476269"
"130.33","19148.89","6.514823","4.476601"
"130.34","19148.78","6.515323","4.476601"
"130.35","19149.02","6.515812","4.476833"
"130.36","19149.41","6.516313","4.476967"
"130.37","19149.21","6.516823","4.476967"
"130.38","19149.5","6.517323","4.477089"
"130.39","19150.26","6.517823","4.477089"
"130.4","19150.48","6.518323","4.477398"
"130.41","19150.95","6.518823","4.478043"
"130.42","19150.88","6.519323","4.479084"
"130.43","19151.33","6.519833","4.479084"
"130.44","19151.65","6.520333","4.480392"
"130.45","19151.95","6.520844","4.480392"
"130.46","19152.05","6.521354","4.48172"
"130.47","19152.29","6.521854","4.48172"
"130.48","19152.44","6.522354","4.482807"
"130.49","19153.13","6.522854","4.483559"
"130.5","19153.06","6.523354","4.483559"
"130.51","19153.52","6.523854","4.48402"
"130.52","19153.87","6.524343","4.484276"
"130.53","19154.19","6.524844","4.484276"
"130.54","19154.5","6.525344","4.484444"
"130.55","19154.9","6.525844","4.484444"
"130.56","19155","6.526344","4.484715"
"130.57","19154.93","6.526844","4.485172"
"130.58","19155.33","6.527344","4.485172"
"130.59","19155.61","6.527843","4.485737"
"130.6","19155.8","6.528344","4.486275"
"130.61","19155.64","6.528844","4.486275"
"130.62","19155.7","6.529333","4.486752"
"130.63","19156.42","6.529833","4.486752"
"130.64","19156.35","6.530344","4.48719"
"130.65","19156.3","6.530844","4.487606"
"130.66","19156.38","6.531343","4.487606"
"130.67","19156.67","6.531844","4.487991"
"130.68","19157.23","6.532344","4.487991"
"130.69","19157.57","6.532844","4.488422"
"130.7","19157.89","6.533344","4.488968"
"130.71","19158.24","6.533833","4.488968"
"130.72","19158.49","6.534333","4.489651"
"130.73","19158.08","6.534823","4.490425"
"130.74","19158.65","6.535323","4.490425"
"130.75","19158.79","6.535812","4.490425"
"130.76","19159","6.536313","4.491188"
"130.77","19159.24","6.536812","4.491886"
"130.78","19159.29","6.537313","4.492527"
"130.79","19159.26","6.537812","4.492527"
"130.8","19159.39","6.538312","4.493179"
"130.81","19159.29","6.538802","4.493851"
"130.82","19159.83","6.539312","4.493851"
"130.83","19160.05","6.539813","4.493851"
"130.84","19160.33","6.540312","4.494469"
"130.85","19160.29","6.540823","4.494965"
"130.86","19160.36","6.541323","4.495388"
"130.87","19160.64","6.541833","4.495388"
"130.88","19161.18","6.542344","4.495831"
"130.89","19161.49","6.542844","4.496349"
"130.9","19161.75","6.543354","4.496349"
"130.91","19162.28","6.543854","4.496349"
"130.92","19162.85","6.544354","4.496975"
"130.93","19163.57","6.544844","4.497711"
"130.94","19163.44","6.545344","4.49852"
"130.95","19163.51","6.545844","4.49852"
"130.96","19163.78","6.546344","4.499283"
"130.97","19163.78","6.546844","4.499855"
"130.98","19164.28","6.547344","4.499855"
"130.99","19164.45","6.547843","4.499855"
"131","19164.53","6.548344","4.500237"
"131.01","19164.73","6.548844","4.50058"
"131.02","19164.82","6.549344","4.501038"
"131.03","19165.09","6.549844","4.501568"
"131.04","19165.48","6.550344","4.501568"
"131.05","19165.95","6.550844","4.502094"
"131.06","19166.07","6.551354","4.502094"
"131.07","19166.64","6.551854","4.502094"
"131.08","19166.61","6.552354","4.502605"
"131.09","19166.71","6.552854","4.503162"
"131.1","19166.38","6.553364","4.503788"
"131.11","19166.59","6.553854","4.503788"
"131.12","19166.89","6.554354","4.504478"
"131.13","19167.38","6.554844","4.504478"
"131.14","19167.58","6.555333","4.505196"
"131.15","19167.8","6.555833","4.505196"
"131.16","19167.99","6.556323","4.505821"
"131.17","19168.32","6.556823","4.506233"
"131.18","19168.67","6.557312","4.506451"
"131.19","19168.08","6.557812","4.506451"
"131.2","19168.09","6.558312","4.506668"
"131.21","19168.32","6.558813","4.506668"
"131.22","19168.46","6.559312","4.507137"
"131.23","19168.93","6.559813","4.507137"
"131.24","19169.17","6.560312","4.508881"
"131.25","19169.16","6.560823","4.508881"
"131.26","19169.35","6.561323","4.50985"
"131.27","19169.63","6.561833","4.50985"
"131.28","19169.77","6.562333","4.5107"
"131.29","19170.13","6.562844","4.5107"
"131.3","19170.37","6.563344","4.511383"
"131.31","19170.91","6.563854","4.511383"
"131.32","19171.26","6.564354","4.511913"
"131.33","19171.59","6.564854","4.512241"
"131.34","19171.58","6.565344","4.512371"
"131.35","19172.08","6.565844","4.512371"
"131.36","19172.76","6.566344","4.512417"
"131.37","19172.67","6.566833","4.512417"
"131.38","19173.06","6.567333","4.512608"
"131.39","19173.59","6.567833","4.512608"
"131.4","19173.45","6.568344","4.512608"
"131.41","19173.32","6.568844","4.513134"
"131.42","19173.35","6.569344","4.513134"
"131.43","19173.77","6.569844","4.514156"
"131.44","19174.43","6.570343","4.515785"
"131.45","19174.64","6.570844","4.515785"
"131.46","19174.58","6.571344","4.517933"
"131.47","19174.62","6.571854","4.520264"
"131.48","19175.27","6.572354","4.520264"
"131.49","19175.44","6.572854","4.520264"
"131.5","19175.78","6.573365","4.52243"
"131.51","19175.6","6.573864","4.524284"
"131.52","19175.72","6.574365","4.525875"
"131.53","19176.01","6.574864","4.525875"
"131.54","19176.49","6.575354","4.52726"
"131.55","19176.71","6.575854","4.528454"
"131.56","19176.75","6.576344","4.528454"
"131.57","19177.13","6.576844","4.528454"
"131.58","19177.75","6.577333","4.529465"
"131.59","19177.79","6.577833","4.530308"
"131.6","19177.34","6.578333","4.530972"
"131.61","19177.52","6.578833","4.530972"
"131.62","19177.94","6.579333","4.531525"
"131.63","19178.29","6.579833","4.53204"
"131.64","19178.25","6.580333","4.53204"
"131.65","19178.29","6.580833","4.532524"
"131.66","19178.56","6.581333","4.532524"
"131.67","19178.77","6.581833","4.532967"
"131.68","19178.96","6.582333","4.533474"
"131.69","19179.35","6.582844","4.533474"
"131.7","19179.69","6.583344","4.534191"
"131.71","19180.25","6.583854","4.535107"
"131.72","19180.46","6.584354","4.535107"
"131.73","19180.65","6.584854","4.535107"
"131.74","19181.01","6.585354","4.536072"
"131.75","19181.31","6.585854","4.536938"
"131.76","19181.71","6.586354","4.537628"
"131.77","19182.11","6.586843","4.537628"
"131.78","19182.14","6.587344","4.538158"
"131.79","19182.48","6.587833","4.53862"
"131.8","19182.46","6.588333","4.53862"
"131.81","19182.16","6.588844","4.53862"
"131.82","19182.65","6.589333","4.539127"
"131.83","19182.8","6.589833","4.539764"
"131.84","19182.87","6.590333","4.540524"
"131.85","19182.94","6.590833","4.540524"
"131.86","19182.99","6.591333","4.54129"
"131.87","19183.48","6.591833","4.54129"
"131.88","19184.01","6.592344","4.541882"
"131.89","19184.52","6.592844","4.541882"
"131.9","19184.63","6.593344","4.542225"
"131.91","19184.59","6.593854","4.542458"
"131.92","19184.85","6.594354","4.542744"
"131.93","19185.12","6.594854","4.542744"
"131.94","19185.8","6.595354","4.543121"
"131.95","19185.92","6.595844","4.543121"
"131.96","19186.12","6.596344","4.543575"
"131.97","19186.54","6.596833","4.543575"
"131.98","19186.58","6.597323","4.544197"
"131.99","19186.5","6.597823","4.545094"
"132","19186.17","6.598312","4.546211"
"132.01","19186.34","6.598813","4.546211"
"132.02","19186.99","6.599312","4.547325"
"132.03","19186.88","6.599813","4.547325"
"132.04","19186.71","6.600312","4.548229"
"132.05","19187.13","6.600812","4.548229"
"132.06","19187.66","6.601323","4.549778"
"132.07","19188.07","6.601823","4.549778"
"132.08","19188.18","6.602323","4.550716"
"132.09","19188.47","6.602823","4.550716"
"132.1","19188.57","6.603333","4.551739"
"132.11","19189.05","6.603833","4.551739"
"132.12","19189.17","6.604344","4.552769"
"132.13","19189.23","6.604854","4.552769"
"132.14","19189.49","6.605354","4.553722"
"132.15","19189.79","6.605854","4.554485"
"132.16","19190.41","6.606354","4.554485"
"132.17","19191.19","6.606854","4.555027"
"132.18","19191.49","6.607354","4.555534"
"132.19","19191.54","6.607844","4.555534"
"132.2","19191.88","6.608344","4.556255"
"132.21","19192.23","6.608844","4.556255"
"132.22","19192.07","6.609344","4.557194"
"132.23","19192.47","6.609844","4.558079"
"132.24","19192.35","6.610343","4.558079"
"132.25","19192.75","6.610854","4.558681"
"132.26","19193.04","6.611344","4.559052"
"132.27","19193.01","6.611844","4.559498"
"132.28","19193.36","6.612354","4.559498"
"132.29","19193.71","6.612854","4.559498"
"132.3","19193.97","6.613354","4.560184"
"132.31","19194.09","6.613854","4.560925"
"132.32","19194.26","6.614354","4.560925"
"132.33","19194.42","6.614854","4.561375"
"132.34","19194.63","6.615354","4.561489"
"132.35","19195.15","6.615854","4.561489"
"132.36","19195.13","6.616354","4.561607"
"132.37","19195.79","6.616854","4.561607"
"132.38","19196.3","6.617344","4.562012"
"132.39","19196.32","6.617844","4.562641"
"132.4","19196.6","6.618333","4.562641"
"132.41","19196.99","6.618823","4.563267"
