"SS400_3",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"111.27","18697.88","5.561864","2.660667"
"111.28","18698.17","5.562354","2.660667"
"111.29","18698.73","5.562844","2.66114"
"111.3","18698.79","5.563344","2.661594"
"111.31","18698.79","5.563833","2.661594"
"111.32","18698.62","5.564323","2.662067"
"111.33","18699.1","5.564823","2.662067"
"111.34","18699.42","5.565323","2.662571"
"111.35","18699.52","5.565823","2.663124"
"111.36","18699.41","5.566323","2.663124"
"111.37","18699.48","5.566823","2.663738"
"111.38","18699.56","5.567323","2.664375"
"111.39","18699.96","5.567823","2.664375"
"111.4","18700.27","5.568323","2.664375"
"111.41","18700.47","5.568833","2.664982"
"111.42","18700.39","5.569333","2.665546"
"111.43","18700.71","5.569844","2.666103"
"111.44","18701.14","5.570343","2.666103"
"111.45","18701.19","5.570854","2.666702"
"111.46","18701.49","5.571354","2.667343"
"111.47","18701.53","5.571865","2.667343"
"111.48","18702.09","5.572354","2.667984"
"111.49","18702.38","5.572854","2.667984"
"111.5","18702.46","5.573354","2.66861"
"111.51","18703.13","5.573843","2.669231"
"111.52","18703.38","5.574344","2.669868"
"111.53","18703.43","5.574844","2.669868"
"111.54","18703.27","5.575344","2.669868"
"111.55","18703.6","5.575844","2.670547"
"111.56","18703.75","5.576344","2.670547"
"111.57","18703.9","5.576844","2.67131"
"111.58","18704.29","5.577343","2.672142"
"111.59","18704.33","5.577833","2.672901"
"111.6","18704.43","5.578333","2.672901"
"111.61","18704.76","5.578833","2.673454"
"111.62","18704.64","5.579333","2.673836"
"111.63","18704.91","5.579844","2.673836"
"111.64","18705.25","5.580344","2.673836"
"111.65","18705.5","5.580844","2.674221"
"111.66","18705.62","5.581344","2.674767"
"111.67","18705.54","5.581854","2.675468"
"111.68","18705.87","5.582354","2.675468"
"111.69","18706.04","5.582854","2.676208"
"111.7","18706.61","5.583344","2.676899"
"111.71","18707.02","5.583844","2.676899"
"111.72","18707.14","5.584333","2.677505"
"111.73","18707.3","5.584833","2.678024"
"111.74","18707.72","5.585323","2.678024"
"111.75","18707.79","5.585823","2.678486"
"111.76","18707.86","5.586323","2.678486"
"111.77","18707.44","5.586823","2.678905"
"111.78","18707.87","5.587323","2.678905"
"111.79","18708.08","5.587823","2.679291"
"111.8","18708.06","5.588323","2.679291"
"111.81","18708.29","5.588823","2.679684"
"111.82","18708.32","5.589323","2.680176"
"111.83","18708.87","5.589823","2.680809"
"111.84","18709.26","5.590333","2.680809"
"111.85","18709.19","5.590833","2.681503"
"111.86","18709.79","5.591344","2.681503"
"111.87","18709.88","5.591854","2.682159"
"111.88","18710.33","5.592354","2.682159"
"111.89","18710.97","5.592854","2.682755"
"111.9","18711.08","5.593354","2.683342"
"111.91","18711.74","5.593854","2.683983"
"111.92","18712.01","5.594354","2.683983"
"111.93","18712.14","5.594844","2.684685"
"111.94","18712.12","5.595344","2.68539"
"111.95","18712.26","5.595844","2.68539"
"111.96","18712.45","5.596344","2.68539"
"111.97","18712.6","5.596844","2.686077"
"111.98","18712.46","5.597344","2.686764"
"111.99","18712.83","5.597844","2.686764"
"112","18712.56","5.598344","2.687443"
"112.01","18712.46","5.598844","2.688095"
"112.02","18712.45","5.599344","2.688095"
"112.03","18713.13","5.599844","2.688728"
"112.04","18713.47","5.600344","2.688728"
"112.05","18713.67","5.600844","2.688728"
"112.06","18713.78","5.601354","2.689548"
"112.07","18713.89","5.601854","2.689548"
"112.08","18714.56","5.602354","2.690922"
"112.09","18715.13","5.602854","2.69318"
"112.1","18715.48","5.603354","2.69318"
"112.11","18715.25","5.603854","2.696293"
"112.12","18715.87","5.604344","2.699776"
"112.13","18716.21","5.604844","2.699776"
"112.14","18716.38","5.605333","2.703075"
"112.15","18716.35","5.605823","2.703075"
"112.16","18716.13","5.606323","2.705894"
"112.17","18716.49","5.606812","2.708176"
"112.18","18716.63","5.607312","2.708176"
"112.19","18716.42","5.607812","2.709969"
"112.2","18716.8","5.608313","2.711342"
"112.21","18717","5.608812","2.711342"
"112.22","18716.93","5.609313","2.712414"
"112.23","18717.15","5.609812","2.712414"
"112.24","18717.24","5.610312","2.713318"
"112.25","18717.55","5.610823","2.714165"
"112.26","18718.35","5.611323","2.714165"
"112.27","18718.67","5.611833","2.714996"
"112.28","18718.52","5.612344","2.714996"
"112.29","18719.17","5.612844","2.715843"
"112.3","18719.52","5.613344","2.715843"
"112.31","18720.02","5.613844","2.716721"
"112.32","18720.44","5.614354","2.717552"
"112.33","18720.78","5.614844","2.718243"
"112.34","18721.11","5.615344","2.718243"
"112.35","18721.4","5.615844","2.719101"
"112.36","18721.53","5.616343","2.719101"
"112.37","18721.55","5.616844","2.719101"
"112.38","18721.44","5.617344","2.719101"
"112.39","18721.51","5.617844","2.719509"
"112.4","18721.8","5.618344","2.720039"
"112.41","18722.13","5.618844","2.720665"
"112.42","18722.28","5.619344","2.720665"
"112.43","18722.34","5.619843","2.721344"
"112.44","18722.67","5.620344","2.721344"
"112.45","18722.74","5.620844","2.722027"
"112.46","18722.91","5.621344","2.722637"
"112.47","18723.34","5.621854","2.722637"
"112.48","18723.5","5.622354","2.723137"
"112.49","18723.85","5.622854","2.723553"
"112.5","18723.54","5.623364","2.723553"
"112.51","18724.03","5.623865","2.723957"
"112.52","18724.58","5.624354","2.723957"
"112.53","18724.88","5.624854","2.724377"
"112.54","18725.01","5.625344","2.724377"
"112.55","18725.47","5.625844","2.725197"
"112.56","18725.24","5.626333","2.725197"
"112.57","18725.6","5.626823","2.725655"
"112.58","18725.77","5.627323","2.725655"
"112.59","18725.76","5.627823","2.726185"
"112.6","18725.59","5.628323","2.726185"
"112.61","18725.56","5.628823","2.726738"
"112.62","18725.78","5.629323","2.726738"
"112.63","18725.87","5.629823","2.727257"
"112.64","18725.87","5.630323","2.727703"
"112.65","18726.24","5.630823","2.727703"
"112.66","18726.35","5.631333","2.728077"
"112.67","18727.16","5.631833","2.728455"
"112.68","18727.25","5.632333","2.728455"
"112.69","18727.42","5.632843","2.728889"
"112.7","18728.03","5.633344","2.728889"
"112.71","18728.26","5.633854","2.729416"
"112.72","18728.33","5.634354","2.730007"
"112.73","18728.66","5.634854","2.730007"
"112.74","18729.11","5.635354","2.730587"
"112.75","18728.89","5.635854","2.731064"
"112.76","18729.28","5.636343","2.731441"
"112.77","18729.88","5.636844","2.731441"
"112.78","18730.03","5.637333","2.731441"
"112.79","18729.7","5.637833","2.731815"
"112.8","18729.29","5.638333","2.732292"
"112.81","18729.7","5.638833","2.732292"
"112.82","18730.07","5.639333","2.732822"
"112.83","18730","5.639833","2.733257"
"112.84","18730.22","5.640333","2.733257"
"112.85","18730.31","5.640833","2.733551"
"112.86","18730.88","5.641333","2.733551"
"112.87","18731.16","5.641833","2.73378"
"112.88","18731.32","5.642334","2.734081"
"112.89","18731.32","5.642844","2.734081"
"112.9","18731.48","5.643344","2.734528"
"112.91","18731.42","5.643844","2.735058"
"112.92","18731.67","5.644344","2.735058"
"112.93","18732.13","5.644844","2.73555"
"112.94","18732.32","5.645344","2.73555"
"112.95","18732.44","5.645844","2.735954"
"112.96","18732.92","5.646344","2.736298"
"112.97","18733.06","5.646833","2.736694"
"112.98","18733.26","5.647323","2.736694"
"112.99","18733.13","5.647823","2.737251"
"113","18733.11","5.648313","2.737251"
"113.01","18732.84","5.648812","2.737953"
"113.02","18732.68","5.649312","2.737953"
"113.03","18732.61","5.649812","2.73864"
"113.04","18732.82","5.650323","2.739189"
"113.05","18733.2","5.650823","2.739189"
"113.06","18733.72","5.651323","2.739605"
"113.07","18733.88","5.651823","2.740025"
"113.08","18734.25","5.652323","2.740025"
"113.09","18734.22","5.652833","2.740513"
"113.1","18734.63","5.653333","2.740513"
"113.11","18734.97","5.653844","2.741013"
"113.12","18735.25","5.654354","2.741478"
"113.13","18735.71","5.654854","2.741478"
"113.14","18736.28","5.655365","2.741917"
"113.15","18736.88","5.655865","2.742386"
"113.16","18737.24","5.656354","2.742386"
"113.17","18737.47","5.656854","2.742893"
"113.18","18737.52","5.657344","2.743389"
"113.19","18737.61","5.657844","2.743389"
"113.2","18738.32","5.658344","2.743774"
"113.21","18738.37","5.658844","2.743774"
"113.22","18738.57","5.659344","2.74403"
"113.23","18738.52","5.659844","2.744183"
"113.24","18738.12","5.660344","2.744183"
"113.25","18738.88","5.660844","2.744328"
"113.26","18739.3","5.661344","2.744328"
"113.27","18739.41","5.661844","2.744511"
"113.28","18739.53","5.662344","2.744762"
"113.29","18739.79","5.662844","2.744762"
"113.3","18739.82","5.663344","2.745064"
"113.31","18739.49","5.663854","2.745422"
"113.32","18739.84","5.664354","2.745422"
"113.33","18740.46","5.664854","2.745831"
"113.34","18741.15","5.665354","2.745831"
"113.35","18741.58","5.665843","2.746273"
"113.36","18741.58","5.666344","2.746685"
"113.37","18741.54","5.666844","2.746685"
"113.38","18741.36","5.667333","2.747299"
"113.39","18741.64","5.667833","2.747299"
"113.4","18741.62","5.668323","2.747299"
"113.41","18742.13","5.668823","2.747551"
"113.42","18742.27","5.669323","2.747551"
"113.43","18742.18","5.669812","2.747795"
"113.44","18742.58","5.670312","2.74807"
"113.45","18742.43","5.670813","2.74807"
"113.46","18742.25","5.671312","2.748421"
"113.47","18742.86","5.671813","2.748848"
"113.48","18742.59","5.672312","2.748848"
"113.49","18742.7","5.672812","2.749306"
"113.5","18743.3","5.673313","2.749306"
"113.51","18743.74","5.673823","2.749733"
"113.52","18744.05","5.674323","2.750111"
"113.53","18744.14","5.674833","2.750111"
"113.54","18744.45","5.675344","2.750488"
"113.55","18744.83","5.675844","2.750488"
"113.56","18744.92","5.676354","2.750912"
"113.57","18745.23","5.676844","2.751404"
"113.58","18745.46","5.677344","2.751404"
"113.59","18746.3","5.677844","2.752556"
"113.6","18746.87","5.678344","2.752556"
"113.61","18746.59","5.678843","2.752556"
"113.62","18746.48","5.679333","2.753109"
"113.63","18746.46","5.679833","2.753109"
"113.64","18746.6","5.680344","2.753536"
"113.65","18747","5.680844","2.753845"
"113.66","18747.33","5.681344","2.753845"
"113.67","18747.31","5.681844","2.754078"
"113.68","18747.45","5.682343","2.754269"
"113.69","18747.66","5.682844","2.754269"
"113.7","18747.77","5.683344","2.754417"
"113.71","18748.16","5.683844","2.754417"
"113.72","18748.23","5.684344","2.754528"
"113.73","18748.56","5.684854","2.754673"
"113.74","18748.64","5.685354","2.754673"
"113.75","18748.99","5.685864","2.754948"
"113.76","18749.08","5.686365","2.754948"
"113.77","18749.41","5.686864","2.755383"
"113.78","18749.82","5.687354","2.755863"
"113.79","18750.29","5.687844","2.756248"
"113.8","18750.34","5.688344","2.756248"
"113.81","18750.55","5.688833","2.756508"
"113.82","18750.62","5.689323","2.756508"
"113.83","18750.97","5.689823","2.756767"
"113.84","18750.77","5.690323","2.756767"
"113.85","18750.56","5.690823","2.757164"
"113.86","18750.38","5.691323","2.757698"
"113.87","18750.47","5.691823","2.757698"
"113.88","18751.02","5.692323","2.758266"
"113.89","18751.39","5.692823","2.758759"
"113.9","18751.35","5.693323","2.758759"
"113.91","18751.64","5.693833","2.759144"
"113.92","18751.89","5.694333","2.759144"
"113.93","18752.21","5.694844","2.759434"
"113.94","18752.4","5.695343","2.759655"
"113.95","18752.42","5.695854","2.759655"
"113.96","18752.96","5.696354","2.759865"
"113.97","18753.25","5.696854","2.760151"
"113.98","18753.44","5.697354","2.760151"
"113.99","18753.95","5.697854","2.760151"
"114","18754.31","5.698354","2.761215"
"114.01","18754.44","5.698843","2.761215"
"114.02","18754.63","5.699344","2.761909"
"114.03","18754.74","5.699844","2.761909"
"114.04","18755.11","5.700344","2.762589"
"114.05","18755.02","5.700844","2.763172"
"114.06","18754.98","5.701344","2.763172"
"114.07","18755.31","5.701844","2.763172"
"114.08","18755.24","5.702343","2.763634"
"114.09","18755.31","5.702844","2.763973"
"114.1","18755.3","5.703333","2.764263"
"114.11","18755.59","5.703833","2.764263"
"114.12","18756.03","5.704333","2.76461"
"114.13","18756.08","5.704834","2.765072"
"114.14","18756.07","5.705344","2.765072"
"114.15","18755.89","5.705844","2.765636"
"114.16","18756.42","5.706344","2.765636"
"114.17","18756.63","5.706844","2.76622"
"114.18","18756.79","5.707344","2.766724"
"114.19","18757.41","5.707844","2.766724"
"114.2","18757.58","5.708344","2.767128"
"114.21","18757.4","5.708833","2.767479"
"114.22","18757.67","5.709333","2.767479"
"114.23","18757.99","5.709823","2.767479"
"114.24","18758.11","5.710323","2.767834"
"114.25","18758.27","5.710823","2.768246"
"114.26","18758.21","5.711323","2.768757"
"114.27","18757.96","5.711812","2.768757"
"114.28","18758.26","5.712312","2.769371"
"114.29","18758.38","5.712812","2.769371"
"114.3","18758.53","5.713313","2.769985"
"114.31","18758.66","5.713812","2.769985"
"114.32","18758.89","5.714313","2.77047"
"114.33","18759.16","5.714812","2.770813"
"114.34","18759.29","5.715323","2.771126"
"114.35","18759.43","5.715833","2.771126"
"114.36","18759.81","5.716333","2.771519"
"114.37","18760.01","5.716844","2.771519"
"114.38","18760.21","5.717344","2.771992"
"114.39","18760.45","5.717854","2.772495"
"114.4","18760.93","5.718354","2.772495"
"114.41","18761.4","5.718854","2.772999"
"114.42","18761.87","5.719344","2.773514"
"114.43","18761.83","5.719844","2.773514"
"114.44","18762.1","5.720344","2.774059"
"114.45","18762.02","5.720844","2.774059"
"114.46","18762.56","5.721344","2.774639"
"114.47","18762.61","5.721844","2.774639"
"114.48","18762.38","5.722344","2.775204"
"114.49","18762.68","5.722844","2.775703"
"114.5","18763.03","5.723344","2.776127"
"114.51","18762.95","5.723844","2.776127"
"114.52","18763.18","5.724344","2.776531"
"114.53","18763.42","5.724844","2.776531"
"114.54","18763.26","5.725344","2.776955"
"114.55","18763.37","5.725844","2.776955"
"114.56","18763.99","5.726354","2.777412"
"114.57","18764.5","5.726854","2.777889"
"114.58","18764.13","5.727354","2.777889"
"114.59","18764.5","5.727865","2.778385"
"114.6","18765.08","5.728364","2.778881"
"114.61","18764.84","5.728854","2.778881"
"114.62","18765.25","5.729344","2.779343"
"114.63","18765.66","5.729844","2.779793"
"114.64","18765.45","5.730333","2.779793"
"114.65","18765.84","5.730823","2.780258"
"114.66","18765.62","5.731323","2.780258"
"114.67","18765.66","5.731812","2.780735"
"114.68","18765.82","5.732312","2.781193"
"114.69","18765.48","5.732812","2.781193"
"114.7","18765.54","5.733313","2.781643"
"114.71","18766.2","5.733812","2.781643"
"114.72","18766.17","5.734313","2.782104"
"114.73","18765.9","5.734812","2.782578"
"114.74","18766.02","5.735312","2.782578"
"114.75","18766.51","5.735813","2.783089"
"114.76","18766.88","5.736323","2.783699"
"114.77","18767.1","5.736833","2.783699"
"114.78","18767.47","5.737333","2.784428"
"114.79","18767.81","5.737844","2.784428"
"114.8","18768.33","5.738344","2.785194"
"114.81","18768.26","5.738844","2.785881"
"114.82","18768.71","5.739344","2.785881"
"114.83","18768.96","5.739844","2.78643"
"114.84","18769.03","5.740344","2.786888"
"114.85","18769.32","5.740833","2.786888"
"114.86","18769.78","5.741333","2.78735"
"114.87","18770.04","5.741833","2.78735"
"114.88","18770","5.742333","2.787857"
"114.89","18770.04","5.742844","2.788437"
"114.9","18769.74","5.743344","2.788437"
"114.91","18769.79","5.743844","2.789082"
"114.92","18770.2","5.744344","2.789783"
"114.93","18770.7","5.744843","2.789783"
"114.94","18770.93","5.745344","2.790489"
"114.95","18771.13","5.745844","2.790489"
"114.96","18771.16","5.746344","2.79121"
"114.97","18771.06","5.746844","2.791946"
"114.98","18771.34","5.747344","2.791946"
"114.99","18771.7","5.747854","2.792656"
"115","18772.09","5.748354","2.793251"
"115.01","18772.32","5.748854","2.793251"
"115.02","18772.04","5.749354","2.793674"
"115.03","18772.45","5.749854","2.793674"
"115.04","18772.86","5.750344","2.794289"
"115.05","18773.06","5.750844","2.794289"
"115.06","18773.38","5.751333","2.794289"
"115.07","18773.64","5.751833","2.794746"
"115.08","18773.83","5.752323","2.795357"
"115.09","18773.45","5.752823","2.795357"
"115.1","18773.48","5.753323","2.796062"
"115.11","18773.5","5.753823","2.796062"
"115.12","18773.33","5.754323","2.796803"
"115.13","18773.58","5.754823","2.797497"
"115.14","18773.79","5.755323","2.797497"
"115.15","18773.98","5.755823","2.798141"
"115.16","18773.96","5.756323","2.798759"
"115.17","18774.53","5.756833","2.798759"
"115.18","18774.8","5.757333","2.799385"
"115.19","18775.1","5.757843","2.799385"
"115.2","18775.53","5.758344","2.799992"
"115.21","18775.71","5.758854","2.800575"
"115.22","18775.31","5.759354","2.800575"
"115.23","18776.29","5.759864","2.801174"
"115.24","18776.8","5.760354","2.801815"
"115.25","18776.59","5.760854","2.801815"
"115.26","18777.04","5.761354","2.802479"
"115.27","18777.35","5.761844","2.802479"
"115.28","18777.43","5.762344","2.80312"
"115.29","18777.61","5.762844","2.803722"
"115.3","18777.79","5.763344","2.803722"
"115.31","18777.4","5.763844","2.804291"
"115.32","18777.4","5.764344","2.804832"
"115.33","18777.83","5.764843","2.804832"
"115.34","18778.05","5.765344","2.805351"
"115.35","18778.34","5.765844","2.805351"
"115.36","18778.71","5.766344","2.805866"
"115.37","18778.61","5.766844","2.806385"
"115.38","18778.88","5.767344","2.806385"
"115.39","18778.92","5.767844","2.806896"
"115.4","18779.02","5.768344","2.806896"
"115.41","18779.38","5.768854","2.807392"
"115.42","18779.36","5.769354","2.807903"
"115.43","18779.37","5.769854","2.807903"
"115.44","18779.76","5.770354","2.808422"
"115.45","18780","5.770844","2.808907"
"115.46","18780.26","5.771344","2.808907"
"115.47","18779.83","5.771833","2.809303"
"115.48","18780.14","5.772323","2.809303"
"115.49","18780.38","5.772823","2.809677"
"115.5","18780.58","5.773313","2.81012"
"115.51","18780.77","5.773812","2.81012"
"115.52","18780.59","5.774312","2.810627"
"115.53","18780.44","5.774823","2.811165"
"115.54","18780.58","5.775323","2.811165"
"115.55","18780.93","5.775823","2.811707"
"115.56","18781.06","5.776323","2.811707"
"115.57","18781.43","5.776823","2.812294"
"115.58","18781.57","5.777323","2.812965"
"115.59","18781.95","5.777833","2.812965"
"115.6","18782.35","5.778333","2.813698"
"115.61","18782.46","5.778844","2.8144"
"115.62","18782.7","5.779344","2.8144"
"115.63","18782.89","5.779854","2.814983"
"115.64","18783.03","5.780354","2.814983"
"115.65","18783.16","5.780865","2.815445"
"115.66","18783.89","5.781354","2.815807"
"115.67","18784.19","5.781854","2.815807"
"115.68","18784.49","5.782344","2.816166"
"115.69","18784.48","5.782844","2.816166"
"115.7","18784.71","5.783344","2.816757"
"115.71","18784.61","5.783844","2.81805"
"115.72","18784.95","5.784344","2.81805"
"115.73","18784.9","5.784854","2.820412"
"115.74","18784.88","5.785354","2.823704"
"115.75","18785.13","5.785854","2.823704"
"115.76","18785.49","5.786354","2.823704"
"115.77","18785.71","5.786844","2.827293"
"115.78","18786.02","5.787344","2.830551"
"115.79","18785.91","5.787844","2.833256"
"115.8","18785.81","5.788344","2.833256"
"115.81","18785.84","5.788844","2.835487"
"115.82","18785.87","5.789354","2.837337"
"115.83","18786.03","5.789854","2.837337"
"115.84","18786.45","5.790354","2.838799"
"115.85","18786.66","5.790854","2.838799"
"115.86","18786.75","5.791354","2.840542"
"115.87","18787","5.791844","2.840542"
"115.88","18787.65","5.792344","2.840542"
"115.89","18787.57","5.792833","2.841087"
"115.9","18787.57","5.793323","2.841618"
"115.91","18788.05","5.793823","2.841618"
"115.92","18788.07","5.794323","2.841618"
"115.93","18787.9","5.794823","2.842182"
"115.94","18787.93","5.795323","2.842731"
"115.95","18788.2","5.795823","2.84325"
"115.96","18788.13","5.796312","2.84325"
"115.97","18787.98","5.796813","2.843781"
"115.98","18788.48","5.797312","2.844376"
"115.99","18788.82","5.797812","2.844376"
"116","18788.8","5.798323","2.844376"
"116.01","18788.9","5.798823","2.84499"
"116.02","18789.51","5.799333","2.845554"
"116.03","18789.74","5.799833","2.846035"
"116.04","18789.45","5.800344","2.846035"
"116.05","18789.83","5.800844","2.846508"
"116.06","18790.59","5.801354","2.847076"
"116.07","18790.87","5.801854","2.847076"
"116.08","18791.06","5.802354","2.847771"
"116.09","18791.13","5.802854","2.847771"
"116.1","18791.75","5.803344","2.84856"
"116.11","18792.37","5.803843","2.849407"
"116.12","18792.38","5.804344","2.849407"
"116.13","18792.19","5.804844","2.850273"
"116.14","18791.84","5.805344","2.850273"
"116.15","18791.57","5.805844","2.851025"
"116.16","18791.6","5.806344","2.851025"
"116.17","18791.76","5.806844","2.851528"
"116.18","18792.13","5.807343","2.851788"
"116.19","18792.35","5.807844","2.851955"
"116.2","18792.67","5.808344","2.851955"
"116.21","18793.18","5.808844","2.8522"
"116.22","18793.52","5.809344","2.8522"
"116.23","18793.66","5.809854","2.852585"
"116.24","18793.28","5.810354","2.852585"
"116.25","18793.88","5.810864","2.853092"
"116.26","18794.59","5.811354","2.853649"
"116.27","18794.49","5.811854","2.854218"
"116.28","18794.29","5.812354","2.854218"
"116.29","18794.48","5.812844","2.854774"
"116.3","18794.7","5.813344","2.854774"
"116.31","18795.21","5.813833","2.855305"
"116.32","18795.39","5.814323","2.855305"
"116.33","18794.99","5.814823","2.855789"
"116.34","18795.11","5.815323","2.856228"
"116.35","18795.08","5.815823","2.856228"
"116.36","18795.27","5.816323","2.856636"
"116.37","18795.81","5.816823","2.857033"
"116.38","18795.66","5.817323","2.857033"
"116.39","18795.46","5.817823","2.857464"
"116.4","18795.7","5.818323","2.857464"
"116.41","18796.55","5.818823","2.857979"
"116.42","18796.72","5.819333","2.85862"
"116.43","18796.86","5.819833","2.85862"
"116.44","18797.21","5.820343","2.859356"
"116.45","18797.28","5.820844","2.860073"
"116.46","18797.06","5.821344","2.860073"
"116.47","18797.32","5.821854","2.860672"
"116.48","18797.61","5.822354","2.861153"
"116.49","18798.12","5.822854","2.861153"
"116.5","18798.26","5.823344","2.861588"
"116.51","18798.64","5.823843","2.861588"
"116.52","18798.84","5.824333","2.862034"
"116.53","18798.69","5.824833","2.862522"
"116.54","18798.87","5.825333","2.862522"
"116.55","18798.83","5.825833","2.863083"
"116.56","18799.39","5.826344","2.863083"
"116.57","18799.38","5.826844","2.863728"
"116.58","18799.5","5.827343","2.864353"
"116.59","18799.81","5.827844","2.864353"
"116.6","18799.8","5.828344","2.864872"
"116.61","18799.88","5.828833","2.865269"
"116.62","18800.01","5.829333","2.865269"
"116.63","18800.25","5.829834","2.865646"
"116.64","18800.36","5.830344","2.865646"
"116.65","18800.7","5.830844","2.86607"
"116.66","18800.93","5.831344","2.866501"
"116.67","18800.9","5.831844","2.866501"
"116.68","18801.43","5.832344","2.866848"
"116.69","18801.94","5.832844","2.867088"
"116.7","18802.21","5.833344","2.867088"
"116.71","18802.4","5.833844","2.867275"
"116.72","18802.49","5.834333","2.867275"
"116.73","18802.13","5.834823","2.867466"
"116.74","18802.28","5.835323","2.867702"
"116.75","18801.87","5.835823","2.867702"
"116.76","18802.2","5.836323","2.867943"
"116.77","18802.57","5.836823","2.868137"
"116.78","18802.5","5.837323","2.868137"
"116.79","18802.57","5.837823","2.868301"
"116.8","18802.66","5.838323","2.868301"
"116.81","18802.88","5.838812","2.868477"
"116.82","18803.11","5.839313","2.868721"
"116.83","18803.38","5.839823","2.868721"
"116.84","18803.02","5.840323","2.869049"
"116.85","18803.51","5.840823","2.869438"
"116.86","18803.68","5.841333","2.869438"
"116.87","18803.77","5.841844","2.869846"
"116.88","18804.21","5.842344","2.869846"
"116.89","18804.37","5.842854","2.870487"
"116.9","18804.82","5.843354","2.870487"
"116.91","18805.37","5.843854","2.870487"
"116.92","18805.59","5.844354","2.870621"
"116.93","18805.81","5.844844","2.870659"
"116.94","18806.12","5.845344","2.870659"
"116.95","18806.51","5.845844","2.870682"
"116.96","18806.19","5.846344","2.870682"
"116.97","18806.37","5.846844","2.870789"
"116.98","18806.5","5.847344","2.871002"
"116.99","18806.19","5.847844","2.871002"
"117","18806.4","5.848344","2.871311"
"117.01","18806.58","5.848844","2.871693"
"117.02","18806.89","5.849344","2.871693"
"117.03","18807.2","5.849844","2.872116"
"117.04","18807.4","5.850344","2.872116"
"117.05","18807.24","5.850844","2.872551"
"117.06","18806.77","5.851354","2.872971"
"117.07","18807.43","5.851854","2.872971"
"117.08","18807.98","5.852354","2.873367"
"117.09","18807.9","5.852865","2.873367"
"117.1","18808.47","5.853354","2.874046"
"117.11","18809.24","5.853854","2.874046"
"117.12","18808.95","5.854344","2.874046"
"117.13","18808.89","5.854833","2.874332"
"117.14","18809.33","5.855333","2.87466"
"117.15","18809.07","5.855823","2.87466"
"117.16","18808.82","5.856312","2.87508"
"117.17","18808.7","5.856812","2.87508"
"117.18","18808.34","5.857312","2.87558"
"117.19","18808.42","5.857812","2.87611"
"117.2","18808.67","5.858313","2.87611"
"117.21","18808.7","5.858812","2.876591"
"117.22","18809.25","5.859313","2.87701"
"117.23","18809.71","5.859812","2.87701"
"117.24","18809.71","5.860312","2.877407"
"117.25","18810.04","5.860823","2.877407"
"117.26","18810.14","5.861323","2.877815"
"117.27","18810.35","5.861833","2.87822"
"117.28","18810.57","5.862344","2.87822"
"117.29","18810.88","5.862844","2.878616"
"117.3","18811.26","5.863344","2.879021"
"117.31","18811.58","5.863854","2.879021"
"117.32","18811.94","5.864354","2.879456"
"117.33","18812.46","5.864854","2.879456"
"117.34","18812.8","5.865344","2.879936"
"117.35","18813.34","5.865844","2.880527"
"117.36","18813.17","5.866343","2.880527"
"117.37","18813.1","5.866844","2.881256"
"117.38","18812.81","5.867344","2.881256"
"117.39","18812.81","5.867844","2.882057"
"117.4","18812.91","5.868344","2.882797"
"117.41","18813.19","5.868844","2.882797"
"117.42","18813.7","5.869344","2.883396"
"117.43","18814.33","5.869843","2.883934"
"117.44","18814","5.870344","2.883934"
"117.45","18814.19","5.870844","2.884514"
"117.46","18814.03","5.871344","2.885151"
"117.47","18814.44","5.871844","2.885151"
"117.48","18814.25","5.872354","2.885777"
"117.49","18814.31","5.872854","2.885777"
"117.5","18814.56","5.873354","2.886322"
"117.51","18814.91","5.873854","2.886787"
"117.52","18815.14","5.874354","2.886787"
"117.53","18815.2","5.874854","2.887238"
"117.54","18815.49","5.875344","2.887238"
"117.55","18815.81","5.875833","2.887699"
"117.56","18815.83","5.876333","2.888172"
"117.57","18815.94","5.876823","2.888172"
"117.58","18816.11","5.877323","2.888645"
"117.59","18816.22","5.877823","2.889168"
"117.6","18815.75","5.878323","2.889168"
"117.61","18815.66","5.878812","2.889748"
"117.62","18815.88","5.879313","2.889748"
"117.63","18816.07","5.879812","2.890282"
"117.64","18816.42","5.880312","2.890697"
"117.65","18815.99","5.880813","2.890697"
"117.66","18816.1","5.881312","2.891022"
"117.67","18816.28","5.881823","2.891361"
"117.68","18816.88","5.882323","2.891361"
"117.69","18816.81","5.882833","2.891361"
"117.7","18816.88","5.883344","2.89175"
"117.71","18817.33","5.883844","2.892162"
"117.72","18817.7","5.884354","2.892532"
"117.73","18818.06","5.884854","2.892532"
"117.74","18818.33","5.885354","2.892845"
"117.75","18818.76","5.885854","2.892845"
"117.76","18818.88","5.886343","2.893116"
"117.77","18818.98","5.886844","2.893353"
"117.78","18819.12","5.887344","2.893353"
"117.79","18819.45","5.887844","2.893604"
"117.8","18819.13","5.888344","2.893921"
"117.81","18819.38","5.888833","2.893921"
"117.82","18819.83","5.889333","2.894341"
"117.83","18819.61","5.889833","2.894341"
"117.84","18819.53","5.890333","2.89484"
"117.85","18819.78","5.890833","2.89484"
"117.86","18819.82","5.891333","2.895386"
"117.87","18820.04","5.891833","2.895962"
"117.88","18820.37","5.892334","2.896561"
"117.89","18820.71","5.892844","2.896561"
"117.9","18821.02","5.893343","2.897182"
"117.91","18821.06","5.893844","2.897182"
