"SS400_1",,,
"時間","試験力","ストローク","変位計1"
"37.17","12214.57","1.856854","0.7709618"
"37.18","12213.27","1.857354","0.771946"
"37.19","12212.35","1.857844","0.7728844"
"37.2","12211.76","1.858344","0.7728844"
"37.21","12211.08","1.858833","0.7738647"
"37.22","12210.41","1.859333","0.7738647"
"37.23","12209.74","1.859823","0.7748375"
"37.24","12209.27","1.860323","0.7756004"
"37.25","12208.62","1.860823","0.7756004"
"37.26","12208.07","1.861323","0.7759972"
"37.27","12207.67","1.861823","0.7761192"
"37.28","12207.56","1.862323","0.7761192"
"37.29","12206.82","1.862823","0.7762451"
"37.3","12206.55","1.863323","0.7765617"
"37.31","12206.28","1.863823","0.7765617"
"37.32","12205.51","1.864323","0.7769585"
"37.33","12204.84","1.864823","0.7769585"
"37.34","12204.17","1.865333","0.7772865"
"37.35","12203.65","1.865833","0.7775345"
"37.36","12203.34","1.866344","0.7775345"
"37.37","12203.06","1.866844","0.7778206"
"37.38","12203.1","1.867354","0.7778206"
"37.39","12202.88","1.867854","0.7782516"
"37.4","12203.11","1.868354","0.7788353"
"37.41","12203.19","1.868854","0.7788353"
"37.42","12202.92","1.869344","0.7795181"
"37.43","12202.6","1.869844","0.7802773"
"37.44","12202.39","1.870333","0.7802773"
"37.45","12202.04","1.870833","0.7810211"
"37.46","12202.37","1.871333","0.7810211"
"37.47","12202.48","1.871833","0.7815323"
"37.48","12202.64","1.872333","0.7816048"
"37.49","12202.52","1.872833","0.7816048"
"37.5","12202.47","1.873333","0.7812729"
"37.51","12202.35","1.873833","0.7809029"
"37.52","12202.06","1.874333","0.7809029"
"37.53","12201.83","1.874833","0.780838"
"37.54","12202.06","1.875333","0.780838"
"37.55","12202.35","1.875844","0.7810974"
"37.56","12202.57","1.876344","0.7813759"
"37.57","12202.95","1.876844","0.7813759"
"37.58","12203.19","1.877354","0.7812653"
"37.59","12203.59","1.877854","0.7812653"
"37.6","12203.88","1.878344","0.780674"
"37.61","12204.09","1.878844","0.7798386"
"37.62","12204.6","1.879344","0.7798386"
"37.63","12204.91","1.879833","0.7791595"
"37.64","12205.41","1.880323","0.7789688"
"37.65","12206.08","1.880823","0.7789688"
"37.66","12206.69","1.881312","0.779335"
"37.67","12207.1","1.881812","0.779335"
"37.68","12207.48","1.882313","0.7800751"
"37.69","12208.02","1.882813","0.7809525"
"37.7","12208.8","1.883312","0.7809525"
"37.71","12210","1.883812","0.7823067"
"37.72","12210.94","1.884313","0.7823067"
"37.73","12211.47","1.884823","0.7823067"
"37.74","12212.47","1.885323","0.7826729"
"37.75","12213.41","1.885833","0.7826729"
"37.76","12214.27","1.886344","0.7831345"
"37.77","12215.19","1.886844","0.7841911"
"37.78","12215.87","1.887354","0.7841911"
"37.79","12216.54","1.887854","0.7868538"
"37.8","12217.26","1.888354","0.793026"
"37.81","12218.17","1.888854","0.793026"
"37.82","12219.1","1.889354","0.8045959"
"37.83","12219.76","1.889854","0.8045959"
"37.84","12219.03","1.890344","0.8214188"
"37.85","12218.38","1.890844","0.8406143"
"37.86","12217.16","1.891344","0.8406143"
"37.87","12216.74","1.891844","0.8584328"
"37.88","12216.72","1.892344","0.8722763"
"37.89","12216.64","1.892844","0.8722763"
"37.9","12216.66","1.893344","0.8814201"
"37.91","12217.03","1.893844","0.8814201"
"37.92","12217.3","1.894344","0.8896751"
"37.93","12217.71","1.894844","0.8896751"
"37.94","12217.88","1.895344","0.8896751"
"37.95","12218.53","1.895844","0.8896751"
"37.96","12218.7","1.896344","0.8921471"
"37.97","12219.02","1.896844","0.8949165"
"37.98","12219.34","1.897354","0.8978462"
"37.99","12219.4","1.897854","0.8978462"
"38","12220","1.898354","0.9002724"
"38.01","12220.6","1.898854","0.9016571"
"38.02","12221.16","1.899354","0.9016571"
"38.03","12221.32","1.899854","0.9020462"
"38.04","12221.98","1.900344","0.9020462"
"38.05","12222.75","1.900844","0.9019852"
"38.06","12223.24","1.901333","0.902092"
"38.07","12223.56","1.901823","0.902092"
"38.08","12224.1","1.902323","0.9027061"
"38.09","12224.55","1.902823","0.9037437"
"38.1","12224.76","1.903312","0.9037437"
"38.11","12224.29","1.903813","0.9048805"
"38.12","12223.67","1.904312","0.9057884"
"38.13","12222.41","1.904812","0.9057884"
"38.14","12220.49","1.905313","0.9063759"
"38.15","12217.68","1.905813","0.9063759"
"38.16","12214.76","1.906312","0.9067574"
"38.17","12211.72","1.906823","0.9070396"
"38.18","12208.81","1.907323","0.9070396"
"38.19","12205.52","1.907833","0.9070396"
"38.2","12201.98","1.908344","0.9072075"
"38.21","12198.22","1.908844","0.9072914"
"38.22","12194.55","1.909354","0.9074554"
"38.23","12190.83","1.909854","0.9074554"
"38.24","12187.59","1.910354","0.9078903"
"38.25","12184.08","1.910844","0.9086037"
"38.26","12180.97","1.911344","0.9086037"
"38.27","12177.82","1.911844","0.9086037"
"38.28","12174.84","1.912333","0.909359"
"38.29","12171.56","1.912844","0.9098053"
"38.3","12167.93","1.913344","0.9098053"
"38.31","12164.29","1.913844","0.9098053"
"38.32","12160.35","1.914344","0.9096565"
"38.33","12156.96","1.914844","0.9097061"
"38.34","12153.31","1.915344","0.9097061"
"38.35","12149.14","1.915844","0.9097672"
"38.36","12145.62","1.916344","0.9097672"
"38.37","12141.51","1.916854","0.90942"
"38.38","12137.96","1.917354","0.9087448"
"38.39","12134.37","1.917854","0.9087448"
"38.4","12130.75","1.918365","0.9083939"
"38.41","12127.76","1.918865","0.9083939"
"38.42","12124.88","1.919365","0.9087677"
"38.43","12121.66","1.919865","0.9087677"
"38.44","12118.29","1.920365","0.9096375"
"38.45","12115.48","1.920854","0.9105606"
"38.46","12111.9","1.921344","0.9113083"
"38.47","12108.72","1.921833","0.9113083"
"38.48","12105.09","1.922323","0.9118996"
"38.49","12101.56","1.922823","0.9124718"
"38.5","12098.33","1.923323","0.9124718"
"38.51","12095.44","1.923823","0.9124718"
"38.52","12092.53","1.924323","0.9131622"
"38.53","12089.51","1.924823","0.9140129"
"38.54","12086.46","1.925323","0.9149513"
"38.55","12083.82","1.925823","0.9149513"
"38.56","12081.51","1.926323","0.9157181"
"38.57","12078.71","1.926823","0.9157181"
"38.58","12075.54","1.927333","0.9160156"
"38.59","12073.16","1.927833","0.9156113"
"38.6","12071.05","1.928333","0.9156113"
"38.61","12068.54","1.928844","0.9146042"
"38.62","12066.29","1.929354","0.9134636"
"38.63","12063.54","1.929854","0.9134636"
"38.64","12061.04","1.930354","0.9126816"
"38.65","12058.81","1.930854","0.9126816"
"38.66","12056.23","1.931354","0.9123001"
"38.67","12053.47","1.931844","0.9123001"
"38.68","12050.88","1.932344","0.9119644"
"38.69","12048.04","1.932844","0.911499"
"38.7","12045.45","1.933333","0.9112206"
"38.71","12042.66","1.933844","0.9112206"
"38.72","12040.3","1.934344","0.9115868"
"38.73","12038.25","1.934844","0.9115868"
"38.74","12036.18","1.935344","0.9126015"
"38.75","12034.5","1.935844","0.9126015"
"38.76","12032.56","1.936344","0.9137726"
"38.77","12031.17","1.936844","0.9147263"
"38.78","12029.27","1.937344","0.9155769"
"38.79","12027.57","1.937844","0.9155769"
"38.8","12026.46","1.938344","0.9166527"
"38.81","12025.18","1.938844","0.9166527"
"38.82","12023.58","1.939344","0.917942"
"38.83","12021.97","1.939844","0.917942"
"38.84","12020.69","1.940354","0.9190331"
"38.85","12018.86","1.940854","0.9196625"
"38.86","12017.39","1.941344","0.9196625"
"38.87","12016.04","1.941844","0.9200363"
"38.88","12014.41","1.942333","0.9205322"
"38.89","12012.51","1.942833","0.9205322"
"38.9","12010.95","1.943323","0.9213409"
"38.91","12009.81","1.943823","0.9213409"
"38.92","12008.63","1.944323","0.9223938"
"38.93","12007.51","1.944823","0.9235191"
"38.94","12006.59","1.945323","0.9235191"
"38.95","12006.05","1.945823","0.9246902"
"38.96","12005.58","1.946323","0.9246902"
"38.97","12004.76","1.946823","0.9246902"
"38.98","12004.42","1.947323","0.9243851"
"38.99","12003.88","1.947823","0.9243851"
"39","12003.37","1.948333","0.9238358"
"39.01","12002.84","1.948833","0.9234886"
"39.02","12002.53","1.949344","0.9234886"
"39.03","12002.29","1.949854","0.9234734"
"39.04","12001.86","1.950354","0.923645"
"39.05","12002.18","1.950865","0.923645"
"39.06","12002.29","1.951365","0.9238548"
"39.07","12002","1.951865","0.9238548"
"39.08","12001.88","1.952354","0.9239655"
"39.09","12002.09","1.952854","0.9239082"
"39.1","12002.38","1.953354","0.9239082"
"39.11","12002.01","1.953844","0.9235611"
"39.12","12001.44","1.954344","0.9230042"
"39.13","12001.73","1.954844","0.9230042"
"39.14","12002.48","1.955344","0.9226799"
"39.15","12002.59","1.955844","0.9226799"
"39.16","12002.71","1.956344","0.9246979"
"39.17","12002.63","1.956844","0.9246979"
"39.18","12002.34","1.957344","0.9246979"
"39.19","12003.13","1.957844","0.926506"
"39.2","12004.24","1.958344","0.9278526"
"39.21","12004.89","1.958844","0.9278526"
"39.22","12005.5","1.959354","0.928463"
"39.23","12006.21","1.959854","0.928463"
"39.24","12007.02","1.960354","0.9286118"
"39.25","12007.64","1.960854","0.9285927"
"39.26","12008.17","1.961354","0.9285927"
"39.27","12009.06","1.961854","0.9284706"
"39.28","12009.91","1.962344","0.928196"
"39.29","12010.61","1.962844","0.928196"
"39.3","12011.31","1.963333","0.9276772"
"39.31","12012.26","1.963823","0.9276772"
"39.32","12013.02","1.964323","0.9269714"
"39.33","12013.97","1.964813","0.9262886"
"39.34","12014.91","1.965312","0.9262886"
"39.35","12015.48","1.965812","0.9258385"
"39.36","12016.24","1.966313","0.9257317"
"39.37","12017.26","1.966812","0.9257317"
"39.38","12018.32","1.967312","0.9260979"
"39.39","12019.95","1.967813","0.9260979"
"39.4","12020.82","1.968323","0.9269753"
"39.41","12021.99","1.968823","0.9281425"
"39.42","12023.57","1.969323","0.9281425"
"39.43","12025.05","1.969833","0.9290924"
"39.44","12026.33","1.970333","0.9294968"
"39.45","12027.46","1.970844","0.9294968"
"39.46","12028.6","1.971344","0.9295082"
"39.47","12029.98","1.971844","0.9295082"
"39.48","12031.71","1.972344","0.9295959"
"39.49","12032.95","1.972844","0.9300194"
"39.5","12034.27","1.973344","0.9300194"
"39.51","12035.57","1.973844","0.930584"
"39.52","12036.86","1.974333","0.930584"
"39.53","12037.9","1.974833","0.9309158"
"39.54","12038.91","1.975333","0.9309311"
"39.55","12040.17","1.975833","0.9309311"
"39.56","12041.38","1.976344","0.9308739"
"39.57","12042.43","1.976844","0.930912"
"39.58","12043.2","1.977344","0.930912"
"39.59","12044.27","1.977844","0.9309158"
"39.6","12045.64","1.978344","0.9309158"
"39.61","12046.03","1.978844","0.9305992"
"39.62","12046.1","1.979344","0.9299355"
"39.63","12046.17","1.979844","0.9299355"
"39.64","12046.78","1.980344","0.9292793"
"39.65","12046.48","1.980854","0.9290924"
"39.66","12046.77","1.981354","0.9290924"
"39.67","12047.2","1.981854","0.9295273"
"39.68","12047.06","1.982354","0.9295273"
"39.69","12047.11","1.982854","0.9302979"
"39.7","12046.93","1.983344","0.9310226"
"39.71","12046.9","1.983844","0.9310226"
"39.72","12046.93","1.984333","0.9316101"
"39.73","12047.08","1.984833","0.9321251"
"39.74","12047.82","1.985323","0.9321251"
"39.75","12047.76","1.985823","0.9325829"
"39.76","12048.4","1.986323","0.9325829"
"39.77","12049.06","1.986823","0.9329643"
"39.78","12049.49","1.987323","0.9333725"
"39.79","12049.93","1.987823","0.9333725"
"39.8","12050.59","1.988323","0.93396"
"39.81","12051.12","1.988823","0.9347763"
"39.82","12051.45","1.989323","0.9347763"
"39.83","12052.23","1.989823","0.9356956"
"39.84","12052.94","1.990323","0.9356956"
"39.85","12053.61","1.990833","0.9364853"
"39.86","12054.73","1.991344","0.9369316"
"39.87","12055.49","1.991844","0.9369316"
"39.88","12056.82","1.992354","0.9369316"
"39.89","12057.87","1.992854","0.9363937"
"39.9","12059.24","1.993354","0.9363937"
"39.91","12060.67","1.993854","0.9357491"
"39.92","12061.96","1.994344","0.9357491"
"39.93","12063.18","1.994844","0.9352455"
"39.94","12064","1.995333","0.9349861"
"39.95","12064.78","1.995833","0.9349861"
"39.96","12065.42","1.996333","0.9347878"
"39.97","12065.97","1.996833","0.9347878"
"39.98","12066.88","1.997333","0.9343681"
"39.99","12067.65","1.997833","0.9343681"
"40","12068.75","1.998333","0.9343681"
"40.01","12069.28","1.998833","0.9344177"
"40.02","12069.89","1.999333","0.9347305"
"40.03","12070.89","1.999833","0.9347305"
"40.04","12071.75","2.000333","0.9353142"
"40.05","12072.44","2.000844","0.9353142"
"40.06","12073.38","2.001344","0.9360809"
"40.07","12074.11","2.001844","0.9367867"
"40.08","12074.38","2.002354","0.9367867"
"40.09","12074.87","2.002854","0.9370384"
"40.1","12075.18","2.003354","0.9366493"
"40.11","12074.96","2.003844","0.9366493"
"40.12","12074.45","2.004344","0.9366493"
"40.13","12073.35","2.004833","0.9359322"
"40.14","12072.38","2.005323","0.9355202"
"40.15","12071.94","2.005823","0.9358635"
"40.16","12071.43","2.006312","0.9358635"
"40.17","12070.81","2.006813","0.936882"
"40.18","12070.36","2.007313","0.9380455"
"40.19","12069.9","2.007813","0.9380455"
"40.2","12069.07","2.008312","0.9380455"
"40.21","12068.46","2.008812","0.9388618"
"40.22","12067.87","2.009312","0.9391212"
"40.23","12067.72","2.009823","0.9389153"
"40.24","12067.52","2.010323","0.9389153"
"40.25","12067.2","2.010833","0.9384537"
"40.26","12066.26","2.011333","0.9384537"
"40.27","12065.7","2.011844","0.9380798"
"40.28","12065.04","2.012344","0.9380989"
"40.29","12064.6","2.012854","0.9380989"
"40.3","12063.41","2.013354","0.9385147"
"40.31","12061.89","2.013854","0.9390526"
"40.32","12060.77","2.014354","0.9390526"
"40.33","12059.78","2.014854","0.9394608"
"40.34","12058.74","2.015344","0.9394608"
"40.35","12057.04","2.015844","0.9398041"
"40.36","12055.31","2.016344","0.9398041"
"40.37","12053.58","2.016844","0.9402809"
"40.38","12052.08","2.017344","0.9408493"
"40.39","12050.21","2.017844","0.9413376"
"40.4","12048.78","2.018354","0.9413376"
"40.41","12047.34","2.018854","0.9417763"
"40.42","12046.22","2.019354","0.9417763"
"40.43","12044.99","2.019844","0.9425049"
"40.44","12044.31","2.020344","0.9425049"
"40.45","12043.68","2.020844","0.9437714"
"40.46","12042.64","2.021344","0.9453659"
"40.47","12041.7","2.021844","0.9467354"
"40.48","12041.22","2.022354","0.9467354"
"40.49","12040.34","2.022854","0.9474297"
"40.5","12039.66","2.023354","0.9474297"
"40.51","12039.42","2.023854","0.9474106"
"40.52","12038.55","2.024344","0.9474106"
"40.53","12037.5","2.024844","0.94701"
"40.54","12036.63","2.025344","0.9466667"
"40.55","12035.93","2.025833","0.9465981"
"40.56","12034.92","2.026323","0.9465981"
"40.57","12033.68","2.026823","0.9468193"
"40.58","12032.6","2.027313","0.9468193"
"40.59","12032.05","2.027812","0.9472961"
"40.6","12031.32","2.028312","0.9472961"
"40.61","12030.42","2.028812","0.9479828"
"40.62","12029.56","2.029312","0.9486351"
"40.63","12028.5","2.029802","0.9486351"
"40.64","12027.27","2.030302","0.9488716"
"40.65","12026.6","2.030802","0.9485054"
"40.66","12026.27","2.031312","0.9485054"
"40.67","12025.29","2.031812","0.947834"
"40.68","12024.59","2.032323","0.947834"
"40.69","12023.72","2.032823","0.9473572"
"40.7","12022.96","2.033333","0.9473877"
"40.71","12022.31","2.033844","0.9473877"
"40.72","12021.66","2.034344","0.9478607"
"40.73","12021.05","2.034844","0.9485664"
"40.74","12020.56","2.035344","0.9485664"
"40.75","12020.1","2.035844","0.9494972"
"40.76","12019.35","2.036344","0.9494972"
"40.77","12018.72","2.036833","0.950676"
"40.78","12018.28","2.037333","0.95187"
"40.79","12017.27","2.037833","0.9525261"
"40.8","12016.27","2.038333","0.9525261"
"40.81","12015.82","2.038833","0.9522667"
"40.82","12015.04","2.039344","0.9522667"
"40.83","12014.33","2.039844","0.9512711"
"40.84","12013.91","2.040344","0.9512711"
"40.85","12013.45","2.040844","0.950161"
"40.86","12013.2","2.041344","0.9495659"
"40.87","12012.88","2.041844","0.9495659"
"40.88","12012.5","2.042344","0.9497566"
"40.89","12012.29","2.042854","0.9505501"
"40.9","12011.44","2.043354","0.9505501"
"40.91","12010.65","2.043864","0.9514351"
"40.92","12010.26","2.044364","0.9514351"
"40.93","12009.98","2.044854","0.9519501"
"40.94","12009.62","2.045354","0.9520874"
"40.95","12009.31","2.045844","0.9520874"
"40.96","12009.6","2.046344","0.9523926"
"40.97","12009.72","2.046833","0.953373"
"40.98","12009.51","2.047323","0.953373"
"40.99","12009.17","2.047823","0.9548645"
"41","12009.22","2.048323","0.9561157"
"41.01","12009.01","2.048823","0.9561157"
"41.02","12009.42","2.049323","0.956562"
"41.03","12009.34","2.049823","0.956562"
"41.04","12009.29","2.050323","0.9561958"
"41.05","12009.29","2.050823","0.9554253"
"41.06","12009.18","2.051323","0.9554253"
"41.07","12009.52","2.051833","0.9547577"
"41.08","12009.94","2.052333","0.9547577"
"41.09","12010.38","2.052844","0.9546738"
"41.1","12010.3","2.053344","0.955452"
"41.11","12010.5","2.053844","0.955452"
"41.12","12011.27","2.054354","0.956852"
"41.13","12011.5","2.054854","0.9583473"
"41.14","12012.04","2.055365","0.9583473"
"41.15","12012.76","2.055865","0.9595833"
"41.16","12013.32","2.056354","0.9595833"
"41.17","12014","2.056854","0.9604912"
"41.18","12014.1","2.057344","0.9604912"
"41.19","12014.51","2.057844","0.961319"
"41.2","12014.73","2.058344","0.961319"
"41.21","12015.22","2.058844","0.9632187"
"41.22","12015.31","2.059344","0.9632187"
"41.23","12015.19","2.059844","0.9686775"
"41.24","12015.5","2.060344","0.9686775"
"41.25","12016.16","2.060844","0.9799995"
"41.26","12016.26","2.061344","0.9799995"
"41.27","12016.38","2.061844","0.996891"
"41.28","12016.77","2.062333","1.015926"
"41.29","12016.72","2.062833","1.015926"
"41.3","12016.7","2.063344","1.033092"
"41.31","12016.3","2.063844","1.046314"
"41.32","12016.03","2.064344","1.046314"
"41.33","12016.02","2.064844","1.055683"
"41.34","12016.08","2.065354","1.055683"
"41.35","12015.6","2.065854","1.062325"
"41.36","12014.71","2.066354","1.06715"
"41.37","12014.29","2.066844","1.06715"
"41.38","12014.46","2.067344","1.070591"
"41.39","12014.48","2.067833","1.072903"
"41.4","12014.62","2.068333","1.072903"
"41.41","12014.4","2.068823","1.074394"
"41.42","12014.52","2.069323","1.074394"
"41.43","12014.73","2.069823","1.075283"
"41.44","12015.05","2.070323","1.075584"
"41.45","12014.98","2.070823","1.075584"
"41.46","12014.79","2.071323","1.07534"
"41.47","12015.32","2.071823","1.074844"
"41.48","12015.6","2.072323","1.074844"
"41.49","12015.76","2.072823","1.074436"
"41.5","12015.68","2.073333","1.074436"
"41.51","12016.05","2.073833","1.074375"
"41.52","12015.94","2.074344","1.074757"
"41.53","12015.86","2.074844","1.074757"
"41.54","12016.65","2.075354","1.075531"
"41.55","12017.31","2.075854","1.076397"
"41.56","12017.29","2.076354","1.076397"
"41.57","12017.27","2.076854","1.076996"
"41.58","12017.7","2.077354","1.076996"
"41.59","12018.57","2.077854","1.07716"
"41.6","12019.01","2.078344","1.07695"
"41.61","12019.21","2.078844","1.07695"
"41.62","12018.85","2.079344","1.076374"
"41.63","12019.18","2.079844","1.076374"
"41.64","12019.32","2.080344","1.076374"
"41.65","12019.63","2.080844","1.076641"
"41.66","12020.12","2.081344","1.076641"
"41.67","12020.46","2.081844","1.077438"
"41.68","12020.34","2.082344","1.078518"
"41.69","12021.01","2.082844","1.078518"
"41.7","12021.46","2.083344","1.079643"
"41.71","12022.23","2.083844","1.080662"
"41.72","12022.8","2.084354","1.080662"
"41.73","12023.04","2.084854","1.081413"
"41.74","12023.82","2.085354","1.081413"
"41.75","12024.59","2.085854","1.081764"
"41.76","12025.55","2.086354","1.081852"
"41.77","12025.93","2.086854","1.081852"
"41.78","12026.26","2.087344","1.082081"
"41.79","12027.09","2.087844","1.082718"
"41.8","12027.8","2.088333","1.082718"
"41.81","12028.34","2.088823","1.083652"
"41.82","12029.23","2.089323","1.084522"
"41.83","12029.66","2.089813","1.084522"
"41.84","12029.93","2.090312","1.085026"
"41.85","12030.43","2.090812","1.085026"
"41.86","12030.96","2.091312","1.085182"
"41.87","12030.82","2.091812","1.085331"
"41.88","12031.34","2.092302","1.085331"
"41.89","12031.61","2.092813","1.085747"
"41.9","12031.39","2.093313","1.085747"
"41.91","12030.2","2.093812","1.086388"
"41.92","12029.39","2.094323","1.087025"
"41.93","12028.77","2.094823","1.087025"
"41.94","12028.71","2.095333","1.087452"
"41.95","12028.36","2.095844","1.087452"
"41.96","12028.34","2.096344","1.087555"
"41.97","12028.29","2.096844","1.087273"
"41.98","12028.1","2.097344","1.087273"
"41.99","12028.02","2.097844","1.08662"
"42","12028.35","2.098344","1.085724"
"42.01","12029.14","2.098844","1.085724"
"42.02","12029.29","2.099333","1.084877"
"42.03","12029.68","2.099844","1.084358"
"42.04","12029.64","2.100344","1.084358"
"42.05","12029.26","2.100844","1.084087"
"42.06","12030.09","2.101344","1.084087"
"42.07","12030.72","2.101844","1.083736"
"42.08","12031.31","2.102344","1.083233"
"42.09","12032.1","2.102844","1.083233"
"42.1","12032.42","2.103344","1.082916"
"42.11","12032.93","2.103844","1.082916"
"42.12","12033.66","2.104344","1.083115"
"42.13","12034.42","2.104854","1.083923"
"42.14","12035.22","2.105354","1.083923"
"42.15","12035.86","2.105854","1.085159"
"42.16","12036.86","2.106354","1.086479"
"42.17","12038.02","2.106854","1.086479"
"42.18","12038.41","2.107354","1.087475"
"42.19","12039.01","2.107854","1.087475"
"42.2","12039.69","2.108344","1.087967"
"42.21","12040.81","2.108844","1.088142"
"42.22","12041.9","2.109333","1.088142"
"42.23","12042.25","2.109833","1.088253"
"42.24","12043.02","2.110323","1.088367"
"42.25","12043.62","2.110823","1.088367"
"42.26","12044.64","2.111323","1.088409"
"42.27","12045.46","2.111823","1.088409"
"42.28","12046.3","2.112323","1.08844"
"42.29","12046.65","2.112823","1.088654"
"42.3","12047.31","2.113323","1.088654"
"42.31","12048.58","2.113823","1.089188"
"42.32","12049.65","2.114323","1.089188"
"42.33","12050.17","2.114823","1.090034"
"42.34","12050.84","2.115333","1.091045"
"42.35","12051.76","2.115844","1.091045"
"42.36","12052.46","2.116344","1.092041"
"42.37","12053.82","2.116854","1.092857"
"42.38","12054.69","2.117354","1.092857"
"42.39","12055.64","2.117854","1.093307"
"42.4","12057.04","2.118354","1.093307"
"42.41","12058.36","2.118854","1.093288"
"42.42","12059.04","2.119344","1.092911"
"42.43","12059.49","2.119844","1.092911"
"42.44","12060.73","2.120333","1.092518"
"42.45","12061.79","2.120833","1.092384"
"42.46","12062.68","2.121333","1.092384"
"42.47","12063.52","2.121833","1.092575"
"42.48","12064.35","2.122333","1.092575"
"42.49","12065.11","2.122833","1.093018"
"42.5","12066.42","2.123333","1.093563"
"42.51","12067.02","2.123833","1.093563"
"42.52","12067.61","2.124333","1.094097"
"42.53","12068.61","2.124833","1.094582"
"42.54","12069.42","2.125333","1.094582"
"42.55","12069.95","2.125833","1.094582"
"42.56","12070.76","2.126344","1.095001"
"42.57","12071.71","2.126844","1.09528"
"42.58","12072.48","2.127344","1.095276"
"42.59","12073.37","2.127844","1.095276"
"42.6","12074.47","2.128344","1.094925"
"42.61","12075.67","2.128844","1.094379"
"42.62","12076.74","2.129333","1.094379"
"42.63","12077.31","2.129833","1.094379"
"42.64","12077.97","2.130323","1.093853"
"42.65","12078.3","2.130823","1.09343"
"42.66","12079.02","2.131312","1.093071"
"42.67","12079.86","2.131813","1.093071"
"42.68","12080.05","2.132313","1.092857"
"42.69","12080.79","2.132813","1.092827"
"42.7","12081.4","2.133312","1.092827"
"42.71","12082.35","2.133812","1.092766"
"42.72","12083.18","2.134323","1.092766"
"42.73","12083.67","2.134823","1.09248"
"42.74","12084.07","2.135323","1.092136"
"42.75","12084.83","2.135833","1.092136"
"42.76","12085.99","2.136333","1.092136"
"42.77","12086.42","2.136844","1.092136"
"42.78","12087.08","2.137354","1.092613"
"42.79","12087.79","2.137854","1.092613"
"42.8","12088.61","2.138365","1.093277"
"42.81","12089.99","2.138865","1.093716"
"42.82","12090.99","2.139364","1.093845"
"42.83","12091.76","2.139854","1.093845"
"42.84","12092.37","2.140354","1.093933"
"42.85","12093.27","2.140854","1.093933"
"42.86","12094.47","2.141344","1.094357"
"42.87","12094.96","2.141844","1.095249"
"42.88","12095.7","2.142344","1.095249"
"42.89","12095.97","2.142844","1.096394"
"42.9","12096.66","2.143344","1.096394"
"42.91","12097.19","2.143844","1.097523"
"42.92","12097.8","2.144344","1.098495"
"42.93","12098.93","2.144844","1.098495"
"42.94","12099.81","2.145344","1.09927"
"42.95","12100.89","2.145844","1.09927"
"42.96","12101.85","2.146354","1.099895"
"42.97","12102.52","2.146854","1.100525"
"42.98","12102.89","2.147354","1.101273"
"42.99","12103.67","2.147854","1.101273"
"43","12104.44","2.148354","1.102028"
"43.01","12105.04","2.148854","1.102028"
"43.02","12106.11","2.149344","1.102604"
"43.03","12106.6","2.149844","1.102604"
"43.04","12107.03","2.150344","1.103008"
"43.05","12108.13","2.150833","1.103405"
"43.06","12109.03","2.151323","1.103947"
"43.07","12109.56","2.151823","1.104694"
"43.08","12110.45","2.152313","1.104694"
"43.09","12111.04","2.152812","1.104694"
"43.1","12111.48","2.153312","1.105579"
"43.11","12112.36","2.153812","1.105579"
"43.12","12113.29","2.154312","1.106354"
"43.13","12113.89","2.154813","1.106586"
"43.14","12114.69","2.155313","1.106586"
"43.15","12115.68","2.155813","1.10603"
"43.16","12116.57","2.156312","1.104763"
"43.17","12117.22","2.156812","1.104763"
"43.18","12118.08","2.157323","1.103161"
"43.19","12119.21","2.157833","1.103161"
"43.2","12120.34","2.158333","1.101803"
"43.21","12121.38","2.158844","1.101215"
"43.22","12122.23","2.159344","1.101215"
"43.23","12123.29","2.159844","1.101593"
"43.24","12124.04","2.160344","1.102577"
"43.25","12124.65","2.160844","1.102577"
"43.26","12125.06","2.161344","1.1036"
"43.27","12126.22","2.161844","1.1036"
"43.28","12127.07","2.162333","1.10445"
"43.29","12127.45","2.162833","1.10445"
"43.3","12127.75","2.163344","1.10445"
"43.31","12128.01","2.163844","1.104439"
"43.32","12128.58","2.164344","1.104385"
"43.33","12129.06","2.164844","1.104385"
"43.34","12129.69","2.165344","1.104179"
"43.35","12130.55","2.165844","1.104179"
"43.36","12131.11","2.166344","1.103516"
"43.37","12131.81","2.166844","1.102291"
"43.38","12132.48","2.167354","1.102291"
"43.39","12133.14","2.167854","1.100914"
"43.4","12133.26","2.168365","1.10006"
"43.41","12134.14","2.168864","1.10006"
"43.42","12134.94","2.169364","1.100113"
"43.43","12135.08","2.169865","1.100113"
"43.44","12135.84","2.170365","1.100773"
"43.45","12136.73","2.170854","1.101357"
"43.46","12137.6","2.171344","1.101357"
"43.47","12138.02","2.171833","1.101418"
"43.48","12138.55","2.172333","1.101082"
"43.49","12138.93","2.172823","1.100838"
"43.5","12139.55","2.173323","1.100838"
"43.51","12139.77","2.173823","1.100838"
"43.52","12140.43","2.174323","1.101173"
"43.53","12140.69","2.174823","1.102192"
"43.54","12141.66","2.175323","1.102192"
"43.55","12142.23","2.175823","1.103584"
"43.56","12143.01","2.176323","1.104843"
"43.57","12143.81","2.176823","1.104843"
"43.58","12144.75","2.177333","1.105595"
"43.59","12145.42","2.177833","1.105595"
"43.6","12146.04","2.178344","1.105892"
"43.61","12146.58","2.178844","1.10601"
"43.62","12147.09","2.179354","1.10601"
"43.63","12148.09","2.179854","1.106121"
"43.64","12148.93","2.180354","1.106129"
